SSBSECT_TERM_CODE	SEMESTER	YEAR	SSBSECT_CRN	SSBSECT_SUBJ_CODE	STVDEPT_DESC	SSBSECT_CRSE_NUMB	SSBSECT_SEQ_NUMB	COURSE	SHORT_TITLE	LONG_TITLE	PRINT_TITLE	TYPE	SCBCRSE_DIVS_CODE	DIVSION_DESC	SCBCRSE_CREDIT_HR_LOW	SCBCRSE_CREDIT_HR_HIGH	DEFAULT_CREDITS	PRINT_CREDITS	SORT_SECTION	XLIST_1	XLIST_DESC_1	XLIST_2	XLIST_DESC_2	XLIST_3	XLIST_DESC_3	XLIST_4	XLIST_DESC_4	SSBSECT_MAX_ENRL	SSBSECT_WAIT_COUNT	SSBSECT_ENRL	SSBSECT_SEATS_AVAIL	SSBSECT_PTRM_CODE	PART_OF_SEMESTER	GRADE_MODE	HAS_FEE	MULTI_LEVEL_WITH	MULTI_LEVEL_PRINT	HAS_FINAL	FY	FOR_WHOM	IS_CP	INSTRUCTOR_LAST	INSTRUCTOR_FIRST	SSRMEET_BEGIN_TIME	SSRMEET_END_TIME	SSRMEET_BLDG_CODE	STVBLDG_DESC	SSRMEET_ROOM_CODE	SSRMEET_MON_DAY	SSRMEET_TUE_DAY	SSRMEET_WED_DAY	SSRMEET_THU_DAY	SSRMEET_FRI_DAY	SSRMEET_SAT_DAY	SSRMEET_SUN_DAY	PRINT_DAYS	PRINT_TIME	DIVISION_CREDIT	SPECIAL_PROGRAM	CRNKEY
202408	FALL	2024	242	AFAM	African American Studies	215	0	AFAM 215	CP Afrofuturism		CP Afrofuturism	College	0005	Interdivisional	0	3	3	3	E	LIT	Literature	QL	Queer Leadership					15	0	13	2	1	Full Semester 	Graded				N	Y	first semester	CP	Stephens	Carla	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	09	M		W					MW	2:40-4:05 PM	Social Studies	 	202408242
202408	FALL	2024	10	ANTH	Anthropology	232	0	ANTH 232	WCP City Life	WCP City Life: Anthropology, People, and Place at Home and Abroad	WCP City Life: Anthropology, People, and Place at Home and Abroad	College	0004	Social Studies	0	3	3	3	E									15	0	6	9	1	Full Semester 	Graded				N	Y	first semester	CP	Boswell	Kathryn	1035	1200	CL1	Classroom Bldg 1 (by Library)	03		T		R				TR	10:35-12:00 PM	Social Studies	 	20240810
202408	FALL	2024	170	ANTH	Anthropology	238	0	ANTH 238	WCP Media Anthropology		WCP Media Anthropology	College	0004	Social Studies	0	3	3	3	E									15	0	6	9	1	Full Semester 	Graded				N	Y	first semester	CP	Boswell	Kathryn	1305	1430	CL1	Classroom Bldg 1 (by Library)	03		T		R				TR	1:05-2:30 PM	Social Studies	 	202408170
202408	FALL	2024	92	ARTH	Art History	101	0	ARTH 101	Introduction to Art History	Introduction to Art History: A Survey of Visual Arts from 1945-present	Introduction to Art History: A Survey of Visual Arts from 1945-present	College	0001	Arts	0	3	3	3	E									15	0	8	7	1	Full Semester 	Graded				N	Y	first semester		Lubitz	Zoey	1440	1605	DAC	Daniel Arts Center	125	M		W					MW	2:40-4:05 PM	Arts	 	20240892
202408	FALL	2024	300	ARTH	Art History	160-B	0	ARTH 160-B	BARD: Latin American Art		BARD: Latin American Art	Course at BARD	0001	Arts	4		4	4	E									5	0	1	4	1	Full Semester 	Graded						 				1150	1310					T		R				TR	11:50-1:10 PM	none	 	202408300
202408	FALL	2024	195	ARTH	Art History	218	0	ARTH 218	Photographic Futures	Photographic Futures: Carceral Systems and Environmental Justice	Photographic Futures: Carceral Systems and Environmental Justice	College	0001	Arts	0	3	3	3	E	PHOT	Photography							15	0	3	12	1	Full Semester 	Graded	$MED		ARTH 218/318	N	N	not first semester		Rooney	Em	1005	1130	DAC	Daniel Arts Center	025	M		W					MW	10:05-11:30 AM	Arts	 	202408195
202408	FALL	2024	195	ARTH	Art History	218	0	ARTH 218	Photographic Futures	Photographic Futures: Carceral Systems and Environmental Justice	Photographic Futures: Carceral Systems and Environmental Justice	College	0001	Arts	0	3	3	3	E	PHOT	Photography							15	0	3	12	1	Full Semester 	Graded	$MED		ARTH 218/318	N	N	not first semester		Lubitz	Zoey	1005	1130	DAC	Daniel Arts Center	025	M		W					MW	10:05-11:30 AM	Arts	 	202408195
202408	FALL	2024	248	ARTH	Art History	255AM	1	ARTH 255AM 1	Hist of Architecture & Decor I	History of Architecture and Decor, A Visual Survey of 5000 Years - Part I	History of Architecture and Decor, A Visual Survey of 5000 Years - Part I	College	0001	Arts	0	2	2	2	E									15	0	9	6	2	MOD1	Graded				N	Y	first semester		Musall	John	1035	1200	DAC	Daniel Arts Center	125		T		R				TR	10:35-12:00 PM	Arts	 	202408248
202408	FALL	2024	249	ARTH	Art History	255BM	2	ARTH 255BM 2	Hist of Architecture & Decor 2	History of Architecture and Decor, A Visual Survey of 5000 Years - Part II	History of Architecture and Decor, A Visual Survey of 5000 Years - Part II	College	0001	Arts	0	2	2	2	E									15	0	9	6	3	MOD2	Graded				N	Y	first semester		Musall	John	1035	1200	DAC	Daniel Arts Center	125		T		R				TR	10:35-12:00 PM	Arts	 	202408249
202408	FALL	2024	196	ARTH	Art History	318	0	ARTH 318	Photographic Futures	Photographic Futures: Carceral Systems and Environmental Justice	Photographic Futures: Carceral Systems and Environmental Justice	College	0001	Arts	0	4	4	4	E	PHOT	Photography							15	0	1	14	1	Full Semester 	Graded	$MED	ARTH 218		N	N	not first semester		Lubitz	Zoey	1005	1130	DAC	Daniel Arts Center	025	M		W					MW	10:05-11:30 AM	Arts	 	202408196
202408	FALL	2024	196	ARTH	Art History	318	0	ARTH 318	Photographic Futures	Photographic Futures: Carceral Systems and Environmental Justice	Photographic Futures: Carceral Systems and Environmental Justice	College	0001	Arts	0	4	4	4	E	PHOT	Photography							15	0	1	14	1	Full Semester 	Graded	$MED	ARTH 218		N	N	not first semester		Rooney	Em	1005	1130	DAC	Daniel Arts Center	025	M		W					MW	10:05-11:30 AM	Arts	 	202408196
202408	FALL	2024	187	ARTS	Arts	015M	1	ARTS 015M 1	Fiber Arts		Fiber Arts	High School	0001	Arts	0.25		0.25	.25	E									15	0	13	2	2	MOD1	Graded					A	bard academy		McGuire	KellyAnne	1440	1605	DAC	Daniel Arts Center	028	M		W					MW	2:40-4:05 PM	none	 	202408187
202408	FALL	2024	146	ARTS	Arts	016M	1	ARTS 016M 1	3-D Design Studio		3-D Design Studio	High School	0001	Arts	0.25		0.25	.25	E									15	0	9	6	2	MOD1	Graded	$HIGH				A	bard academy		Domenick	Chris	1440	1605	DAC	Daniel Arts Center	052	M		W					MW	2:40-4:05 PM	none	 	202408146
202408	FALL	2024	147	ARTS	Arts	016M	2	ARTS 016M 2	3-D Design Studio		3-D Design Studio	High School	0001	Arts	0.25		0.25	.25	E									15	0	14	1	3	MOD2	Graded	$HIGH				A	bard academy		Domenick	Chris	1440	1605	DAC	Daniel Arts Center	052	M		W					MW	2:40-4:05 PM	none	 	202408147
202408	FALL	2024	205	ARTS	Arts	018M	1	ARTS 018M 1	Foundations of Film		Foundations of Film	High School	0001	Arts	0.25		0.25	.25	E									15	0	11	4	2	MOD1	Graded					A	bard academy		Rooney	Em	1440	1605	LEC	Lecture Center	LC	M		W					MW	2:40-4:05 PM	none	 	202408205
202408	FALL	2024	206	ARTS	Arts	018M	2	ARTS 018M 2	Foundations of Film		Foundations of Film	High School	0001	Arts	0.25		0.25	.25	E									15	0	10	5	3	MOD2	Graded					A	bard academy		Rooney	Em	1440	1605	LEC	Lecture Center	LC	M		W					MW	2:40-4:05 PM	none	 	202408206
202408	FALL	2024	314	ARTS	Arts	019A	0	ARTS 019A	Counterpoint		Counterpoint	High School	0001	Arts	0.5		0.5	.5	E									12	0	1	11	HS	Full Semester 	Graded					A	bard academy		Myers	John	1440	1605	DAC	Daniel Arts Center	128	M		W					MW	2:40-4:05 PM	none	 	202408314
202408	FALL	2024	54	ARTS	Arts	04M	1	ARTS 04M 1	Introduction to Dance		Introduction to Dance	High School	0001	Arts	0	0.25	0.25	.25	E									15	0	5	10	2	MOD1	Graded					A	bard academy		Garcia-Renart	Kati	1440	1605	DAC	Daniel Arts Center	108	M		W					MW	2:40-4:05 PM	none	 	20240854
202408	FALL	2024	55	ARTS	Arts	04M	2	ARTS 04M 2	Introduction to Dance		Dance: Flamenco	High School	0001	Arts	0	0.25	0.25	.25	E									15	0	6	9	3	MOD2	Graded					A	bard academy		Garcia-Renart	Kati	1440	1605	DAC	Daniel Arts Center	108	M		W					MW	2:40-4:05 PM	none	 	20240855
202408	FALL	2024	162	ARTS	Arts	07A	0	ARTS 07A	Theater		Theater	High School	0001	Arts	0	0.5	0.5	.5	E									15	0	8	7	HS	Full Semester 	Graded					A	bard academy		Katzoff	Sara	1440	1605	DAC	Daniel Arts Center	002	M		W					MW	2:40-4:05 PM	none	 	202408162
202408	FALL	2024	351	BAST	B. A. Thesis	404	AO	BAST 404 AO	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	2	3	1	Full Semester 	Thesis						 		O'Dwyer	Anne														-	none	 	202408351
202408	FALL	2024	349	BAST	B. A. Thesis	404	JM	BAST 404 JM	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	0	5	1	Full Semester 	Thesis						 		Myers	John														-	none	 	202408349
202408	FALL	2024	352	BAST	B. A. Thesis	404	FO	BAST 404 FO	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Oyogoa	Francisca														-	none	 	202408352
202408	FALL	2024	343	BAST	B. A. Thesis	404	NB	BAST 404 NB	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Bonvillain	Nancy														-	none	 	202408343
202408	FALL	2024	342	BAST	B. A. Thesis	404	BRG	BAST 404 BRG	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	0	5	1	Full Semester 	Thesis						 		Bergman	Michael														-	none	 	202408342
202408	FALL	2024	355	BAST	B. A. Thesis	404	ER	BAST 404 ER	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Rooney	Em														-	none	 	202408355
202408	FALL	2024	360	BAST	B. A. Thesis	404	BK	BAST 404 BK	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Krupka	Ben														-	none	 	202408360
202408	FALL	2024	347	BAST	B. A. Thesis	404	DM	BAST 404 DM	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	2	3	1	Full Semester 	Thesis						 		Myers	David														-	none	 	202408347
202408	FALL	2024	350	BAST	B. A. Thesis	404	DMC	BAST 404 DMC	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		McClelland	Donald														-	none	 	202408350
202408	FALL	2024	254	BAST	B. A. Thesis	404	0	BAST 404	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									50	0	4	46	1	Full Semester 	Thesis						 																	-	none	 	202408254
202408	FALL	2024	353	BAST	B. A. Thesis	404	JR	BAST 404 JR	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Robbins	Jessica														-	none	 	202408353
202408	FALL	2024	358	BAST	B. A. Thesis	404	FW	BAST 404 FW	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Wilson	Fiona														-	none	 	202408358
202408	FALL	2024	345	BAST	B. A. Thesis	404	TC	BAST 404 TC	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Coote	Thomas														-	none	 	202408345
202408	FALL	2024	356	BAST	B. A. Thesis	404	MT	BAST 404 MT	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	2	3	1	Full Semester 	Thesis						 		Thida	Myo														-	none	 	202408356
202408	FALL	2024	357	BAST	B. A. Thesis	404	YW	BAST 404 YW	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Wang	Ying														-	none	 	202408357
202408	FALL	2024	348	BAST	B. A. Thesis	404	AM	BAST 404 AM	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	0	5	1	Full Semester 	Thesis						 		Michel	Aimee														-	none	 	202408348
202408	FALL	2024	359	BAST	B. A. Thesis	404	DN	BAST 404 DN	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Neilson	Daniel														-	none	 	202408359
202408	FALL	2024	346	BAST	B. A. Thesis	404	JD	BAST 404 JD	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	2	3	1	Full Semester 	Thesis						 		Daniels	Jennifer														-	none	 	202408346
202408	FALL	2024	344	BAST	B. A. Thesis	404	CC	BAST 404 CC	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Coggins	Christopher														-	none	 	202408344
202408	FALL	2024	361	BAST	B. A. Thesis	404	SK	BAST 404 SK	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Katzoff	Sara														-	none	 	202408361
202408	FALL	2024	354	BAST	B. A. Thesis	404	KGR	BAST 404 KGR	Senior Thesis I		Senior Thesis I	College	0005	Interdivisional	4		4	4	E									5	0	1	4	1	Full Semester 	Thesis						 		Garcia-Renart	Kati														-	none	 	202408354
202408	FALL	2024	257	BAST	B. A. Thesis	405	MH	BAST 405 MH	Senior Thesis II		Senior Thesis II	College	0005	Interdivisional	4		4	4	E									1	0	1	0	1	Full Semester 	Thesis						 		Habic	Miha														-	none	 	202408257
202408	FALL	2024	255	BAST	B. A. Thesis	405	FO	BAST 405 FO	Senior Thesis II		Senior Thesis II	College	0005	Interdivisional	4		4	4	E									1	0	1	0	1	Full Semester 	Thesis						 		Oyogoa	Francisca														-	none	 	202408255
202408	FALL	2024	256	BAST	B. A. Thesis	405	JD	BAST 405 JD	Senior Thesis II		Senior Thesis II	College	0005	Interdivisional	4		4	4	E									1	0	1	0	1	Full Semester 	Thesis						 		Daniels	Jennifer														-	none	 	202408256
202408	FALL	2024	124	BIO	Biology	01A	0	BIO 01A	Introduction to Biology		Introduction to Biology	High School	0003	Natural Science & Mathematics	0	0.5	0.5	.5	E									15	0	13	2	HS	Full Semester 	Graded	$LOW				A	bard academy		Smith	Amy	0900	0955	FSH	Fisher Science & Academic Ctr	211	M		W		F			MWF	9:00-9:55 AM	none	 	202408124
202408	FALL	2024	140	BIO	Biology	01LA	0	BIO 01LA	Biology Lab		Biology Lab	High School	0003	Natural Science & Mathematics	0		0	0	E									15	0	13	2	HS	Full Semester 	Ungraded					A	bard academy		Wendekier	Daniel	0900	1025	FSH	Fisher Science & Academic Ctr	202				R				R	9:00-10:25 AM	none	 	202408140
202408	FALL	2024	126	BIO	Biology	100	0	BIO 100	Introduction to Biology		Introduction to Biology	College	0003	Natural Science & Mathematics	0	4	4	4	E									30	0	26	4	1	Full Semester 	Graded	$MED			4	Y	first semester		Snyder	Sarah	0900	0955	FSH	Fisher Science & Academic Ctr	102	M		W		F			MWF	9:00-9:55 AM	SMC	 	202408126
202408	FALL	2024	136	BIO	Biology	100L	A	BIO 100L A	Intro to Biology Lab	Introduction to Biology Lab	Introduction to Biology Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									15	0	12	3	1	Full Semester 	Ungraded				N	Y	first semester		Wendekier	Daniel	0900	1155	FSH	Fisher Science & Academic Ctr	202		T						T	9:00-11:55 AM	none	 	202408136
202408	FALL	2024	137	BIO	Biology	100L	B	BIO 100L B	Intro to Biology Lab	Introduction to Biology Lab	Introduction to Biology Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									15	0	14	1	1	Full Semester 	Ungraded				N	Y	first semester		Wendekier	Daniel	1440	1735	FSH	Fisher Science & Academic Ctr	202		T						T	2:40-5:35 PM	none	 	202408137
202408	FALL	2024	137	BIO	Biology	100L	B	BIO 100L B	Intro to Biology Lab	Introduction to Biology Lab	Introduction to Biology Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									15	0	14	1	1	Full Semester 	Graded				N	Y	first semester		Wendekier	Daniel	1440	1735	FSH	Fisher Science & Academic Ctr	202		T						T	2:40-5:35 PM	none	 	202408137
202408	FALL	2024	136	BIO	Biology	100L	A	BIO 100L A	Intro to Biology Lab	Introduction to Biology Lab	Introduction to Biology Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									15	0	12	3	1	Full Semester 	Graded				N	Y	first semester		Wendekier	Daniel	0900	1155	FSH	Fisher Science & Academic Ctr	202		T						T	9:00-11:55 AM	none	 	202408136
202408	FALL	2024	276	BIO	Biology	102	ME	BIO 102 ME	Intro Anatomy & Physiology		Anatomy & Physiology	Mount Everett	0003	Natural Science & Mathematics	3		3	3	E									20	0	13	7	1	Full Semester 	Graded						 		Von Ruden	Asha			MTE	Mount Everett Campus										-	none	Mount Everett	202408276
202408	FALL	2024	128	BIO	Biology	105M	1	BIO 105M 1	Field Studies: Butterflies		Field Studies: Butterflies	College	0003	Natural Science & Mathematics	0	2	2	2	E									14	0	10	4	2	MOD1	Graded	$LOW			N	Y	first semester		Snyder	Sarah	1305	1600	FSH	Fisher Science & Academic Ctr	211					F			F	1:05-4:00 PM	SMC	 	202408128
202408	FALL	2024	94	BIO	Biology	200	0	BIO 200	General Botany		General Botany	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	3	12	1	Full Semester 	Graded	$MED			1	N	not first semester		McClelland	Donald	1005	1130	FSH	Fisher Science & Academic Ctr	211			W		F			WF	10:05-11:30 AM	SMC	 	20240894
202408	FALL	2024	94	BIO	Biology	200	0	BIO 200	General Botany		General Botany	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	3	12	1	Full Semester 	Graded	$MED			1	N	not first semester		McClelland	Donald	1440	1735	FSH	Fisher Science & Academic Ctr	211				R				R	2:40-5:35 PM	SMC	 	20240894
202408	FALL	2024	96	BIO	Biology	221	0	BIO 221	Anatomy		Anatomy	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	8	7	1	Full Semester 	Graded	$MED			2	N	not first semester		Mechanic-Meyers	Susan	1335	1430	FSH	Fisher Science & Academic Ctr	202	M		W		F			MWF	1:35-2:30 PM	SMC	 	20240896
202408	FALL	2024	96	BIO	Biology	221	0	BIO 221	Anatomy		Anatomy	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	8	7	1	Full Semester 	Graded	$MED			2	N	not first semester		Mechanic-Meyers	Susan	1305	1600	FSH	Fisher Science & Academic Ctr	202					F			F	1:05-4:00 PM	SMC	 	20240896
202408	FALL	2024	125	BIO	Biology	223	0	BIO 223	Marine Biology		Marine Biology	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	9	6	1	Full Semester 	Graded	$MED			5	N	not first semester		Smith	Amy	0900	1025	FSH	Fisher Science & Academic Ctr	102		T		R				TR	9:00-10:25 AM	SMC	 	202408125
202408	FALL	2024	318	BIO	Biology	300T	AS	BIO 300T AS	Biology Tutorial		Medical Terminology	College	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	3	2	1	Full Semester 	Graded						 		Smith	Amy														-	SMC	 	202408318
202408	FALL	2024	127	BIO	Biology	330	0	BIO 330	Herpetology		Herpetology	College	0003	Natural Science & Mathematics	0	4	4	4	E									14	0	5	9	1	Full Semester 	Graded	$MED			N	N	not first semester		Snyder	Sarah	1305	1430	FSH	Fisher Science & Academic Ctr	211		T		R				TR	1:05-2:30 PM	SMC	 	202408127
202408	FALL	2024	127	BIO	Biology	330	0	BIO 330	Herpetology		Herpetology	College	0003	Natural Science & Mathematics	0	4	4	4	E									14	0	5	9	1	Full Semester 	Graded	$MED			N	N	not first semester		Snyder	Sarah	1440	1735	FSH	Fisher Science & Academic Ctr	211		T						T	2:40-5:35 PM	SMC	 	202408127
202408	FALL	2024	185	BIO	Biology	334	0	BIO 334	Genes and Genomes	Genetics: Genes and Genomes	Genetics: Genes and Genomes	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	8	7	1	Full Semester 	Graded				8	N	not first semester		Smith	Amy	1035	1200	FSH	Fisher Science & Academic Ctr	102		T		R				TR	10:35-12:00 PM	SMC	 	202408185
202408	FALL	2024	338	CE	College Experience	100	ME	CE 100 ME	College Experience I		College Experience I	Mount Everett	0007	General Education	1		1	1 p/f	E									25	0	24	1	1	Full Semester 	Pass/Fail						 		Marcel	Lindy														-	none	 	202408338
202408	FALL	2024	363	CE	College Experience	102	ME	CE 102 ME	College Experience III		College Experience III	Mount Everett	0007	General Education	0	1	1	1 p/f	E									25	0	20	5	1	Full Semester 	Pass/Fail						 		Greenberg	Robert														-	none	 	202408363
202408	FALL	2024	103	CHEM	Chemistry	100	A	CHEM 100 A	Chemistry I		Chemistry I	College	0003	Natural Science & Mathematics	0	4	4	4	E									20	0	9	11	1	Full Semester 	Graded	$MED			9	P	first semester with permission		Myers	David	1005	1100	FSH	Fisher Science & Academic Ctr	102	M		W		F			MWF	10:05-11:00 AM	SMC	 	202408103
202408	FALL	2024	104	CHEM	Chemistry	100	B	CHEM 100 B	Chemistry I		Chemistry I	College	0003	Natural Science & Mathematics	0	4	4	4	E									20	0	9	11	1	Full Semester 	Graded	$MED			9	P	first semester with permission		Myers	David	1110	1205	FSH	Fisher Science & Academic Ctr	102	M		W		F			MWF	11:10-12:05 PM	SMC	 	202408104
202408	FALL	2024	106	CHEM	Chemistry	100L	B	CHEM 100L B	Chemistry I Lab		Chemistry I Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									10	0	4	6	1	Full Semester 	Ungraded				N	P	first semester with permission		Myers	David	0900	1155	FSH	Fisher Science & Academic Ctr	128				R				R	9:00-11:55 AM	none	 	202408106
202408	FALL	2024	138	CHEM	Chemistry	100L	D	CHEM 100L D	Chemistry I Lab		Chemistry I Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									10	0	7	3	1	Full Semester 	Ungraded				N	P	first semester with permission		Wendekier	Daniel	1440	1735	FSH	Fisher Science & Academic Ctr	128				R				R	2:40-5:35 PM	none	 	202408138
202408	FALL	2024	139	CHEM	Chemistry	100L	E	CHEM 100L E	Chemistry I Lab		Chemistry I Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									10	0	3	7	1	Full Semester 	Ungraded				N	P	first semester with permission		Wendekier	Daniel	1305	1600	FSH	Fisher Science & Academic Ctr	128					F			F	1:05-4:00 PM	none	 	202408139
202408	FALL	2024	105	CHEM	Chemistry	100L	A	CHEM 100L A	Chemistry I Lab		Chemistry I Lab	College	0003	Natural Science & Mathematics	0	1	0	0	E									10	0	4	6	1	Full Semester 	Ungraded				N	P	first semester with permission		Myers	David	0900	1155	FSH	Fisher Science & Academic Ctr	128		T						T	9:00-11:55 AM	none	 	202408105
202408	FALL	2024	121	CHEM	Chemistry	302	0	CHEM 302	Organic Chemistry I		Organic Chemistry I	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	4	11	1	Full Semester 	Graded	$MED			4	N	not first semester		Robbins	Jessica	1615	1910	FSH	Fisher Science & Academic Ctr	128	M							M	4:15-7:10 PM	SMC	 	202408121
202408	FALL	2024	121	CHEM	Chemistry	302	0	CHEM 302	Organic Chemistry I		Organic Chemistry I	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	4	11	1	Full Semester 	Graded	$MED			4	N	not first semester		Robbins	Jessica	0900	0955	FSH	Fisher Science & Academic Ctr	113	M		W		F			MWF	9:00-9:55 AM	SMC	 	202408121
202408	FALL	2024	122	CHEM	Chemistry	312	0	CHEM 312	Biochemistry		Biochemistry	College	0003	Natural Science & Mathematics	0	4	4	4	E									10	0	3	7	1	Full Semester 	Graded	$MED			N	N	not first semester		Robbins	Jessica	1440	1735	FSH	Fisher Science & Academic Ctr	128		T						T	2:40-5:35 PM	SMC	 	202408122
202408	FALL	2024	122	CHEM	Chemistry	312	0	CHEM 312	Biochemistry		Biochemistry	College	0003	Natural Science & Mathematics	0	4	4	4	E									10	0	3	7	1	Full Semester 	Graded	$MED			N	N	not first semester		Robbins	Jessica	0900	1025	FSH	Fisher Science & Academic Ctr	112		T		R				TR	9:00-10:25 AM	SMC	 	202408122
202408	FALL	2024	302	CHEM	Chemistry	360-B	0	CHEM 360-B	Bard:Adv Techniques: Synthesis		Bard:Adv Techniques: Synthesis	Course at BARD	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 				1150	1310						W					W	11:50-1:10 PM	none	 	202408302
202408	FALL	2024	302	CHEM	Chemistry	360-B	0	CHEM 360-B	Bard:Adv Techniques: Synthesis		Bard:Adv Techniques: Synthesis	Course at BARD	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 				1230	1750				M							M	12:30-5:50 PM	none	 	202408302
202408	FALL	2024	319	CHEM	Chemistry	400T	JR	CHEM 400T JR	Biochemistry Tutorial		Physical Organic Chemistry	College	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 		Robbins	Jessica														-	none	 	202408319
202408	FALL	2024	36	CHIN	Chinese	02A	0	CHIN 02A	Chinese II		Chinese II	High School	0002	Languages & Literature	0	0.5	0.5	.5	F									15	0	5	10	HS	Full Semester 	Graded					A	bard academy		Wang	Ying	1205	1300	CL3	Classroom Bldg 3 (by Lec Ctr)	12	M	T	W	R				MTWR	12:05-1:00 PM	none	 	20240836
202408	FALL	2024	14	CHIN	Chinese	100	0	CHIN 100	Chinese Language & Context I		Chinese Language & Context I	College	0002	Languages & Literature	0	4	4	4	F									15	0	8	7	1	Full Semester 	Graded				4	Y	first semester		Coggins	Christopher	0900	1025	LIE	Liebowitz Arts Center	01				R				R	9:00-10:25 AM	Lang&Lit	 	20240814
202408	FALL	2024	14	CHIN	Chinese	100	0	CHIN 100	Chinese Language & Context I		Chinese Language & Context I	College	0002	Languages & Literature	0	4	4	4	F									15	0	8	7	1	Full Semester 	Graded				4	Y	first semester		Coggins	Christopher	0830	0955	LIE	Liebowitz Arts Center	01	M		W					MW	8:30-9:55 AM	Lang&Lit	 	20240814
202408	FALL	2024	260	CHIN	Chinese	220	0	CHIN 220	CP Masterpieces Chinese Fictn	CP Masterpieces of Chinese Fiction	CP Masterpieces of Chinese Fiction	College	0002	Languages & Literature	0	3	3	3	F									15	0	4	11	1	Full Semester 	Graded			CHIN 220/320	N	P	first semester with permission	CP	Wang	Ying	1615	1740	CL3	Classroom Bldg 3 (by Lec Ctr)	12		T		R				TR	4:15-5:40 PM	Lang&Lit	 	202408260
202408	FALL	2024	37	CHIN	Chinese	305	0	CHIN 305	Advanced Chinese I		Advanced Chinese I	College	0002	Languages & Literature	0	4	4	4	F									15	0	4	11	1	Full Semester 	Graded				3	P	first semester with permission		Wang	Ying	1440	1605	CL1	Classroom Bldg 1 (by Library)	04		T			F			TF	2:40-4:05 PM	Lang&Lit	 	20240837
